Simulation Number,Total Cells Percentage,Total Empty Cells Percentage,Total Trees Percentage,Total Trees On Fire Percentage
500,10000,38.93,35.13,25.94
501,10000,38.73,35.980000000000004,25.290000000000003
502,10000,38.190000000000005,36.17,25.64
503,10000,38.48,35.38,26.14
504,10000,38.7,35.66,25.64
505,10000,38.81,35.33,25.86
506,10000,38.84,35.449999999999996,25.71
507,10000,38.93,35.63,25.44
508,10000,37.93,36.09,25.979999999999997
509,10000,38.56,34.98,26.46
510,10000,39.04,35.18,25.779999999999998
511,10000,39.0,35.510000000000005,25.490000000000002
512,10000,38.35,35.43,26.22
513,10000,39.14,35.099999999999994,25.759999999999998
514,10000,38.05,36.65,25.3
515,10000,37.89,35.510000000000005,26.6
516,10000,39.129999999999995,34.910000000000004,25.96
517,10000,39.050000000000004,35.56,25.39
518,10000,38.65,35.18,26.169999999999998
519,10000,38.9,35.410000000000004,25.69
520,10000,38.9,35.72,25.380000000000003
521,10000,38.59,35.44,25.97
522,10000,38.519999999999996,35.47,26.009999999999998
523,10000,38.7,35.32,25.979999999999997
524,10000,38.86,35.160000000000004,25.979999999999997
525,10000,39.18,34.97,25.85
526,10000,39.290000000000006,35.13,25.580000000000002
527,10000,38.05,36.69,25.259999999999998
528,10000,38.16,36.11,25.729999999999997
529,10000,38.03,35.55,26.419999999999998
530,10000,38.68,35.25,26.07
531,10000,38.82,35.04,26.14
532,10000,39.28,35.260000000000005,25.46
533,10000,38.53,35.79,25.679999999999996
534,10000,38.79,35.160000000000004,26.05
535,10000,38.37,35.870000000000005,25.759999999999998
536,10000,38.3,35.97,25.729999999999997
537,10000,38.129999999999995,35.96,25.91
538,10000,38.190000000000005,35.13,26.68
539,10000,39.33,35.11,25.56
540,10000,38.23,35.96,25.81
541,10000,38.29,35.35,26.36
542,10000,38.9,35.57,25.53
543,10000,38.940000000000005,35.25,25.81
544,10000,38.93,35.11,25.96
545,10000,39.629999999999995,34.79,25.580000000000002
546,10000,38.82,35.53,25.650000000000002
547,10000,38.71,35.480000000000004,25.81
548,10000,38.41,35.8,25.790000000000003
549,10000,39.17,34.9,25.929999999999996
550,10000,38.879999999999995,35.93,25.19
551,10000,38.86,35.5,25.64
552,10000,38.129999999999995,36.02,25.85
553,10000,38.15,35.83,26.02
554,10000,38.76,35.64,25.6
555,10000,38.73,35.55,25.72
556,10000,38.82,35.05,26.13
557,10000,38.440000000000005,35.730000000000004,25.83
558,10000,38.68,35.31,26.009999999999998
559,10000,38.12,36.08,25.8
560,10000,38.379999999999995,35.24,26.38
561,10000,39.67,34.699999999999996,25.629999999999995
562,10000,38.68,36.199999999999996,25.119999999999997
563,10000,38.54,35.410000000000004,26.05
564,10000,38.45,36.0,25.55
565,10000,39.47,34.589999999999996,25.94
566,10000,39.69,35.44,24.87
567,10000,38.78,36.13,25.09
568,10000,38.769999999999996,35.56,25.669999999999998
569,10000,38.23,35.980000000000004,25.790000000000003
570,10000,38.11,35.3,26.590000000000003
571,10000,38.879999999999995,34.98,26.14
572,10000,39.1,34.760000000000005,26.14
573,10000,38.98,35.56,25.46
574,10000,38.72,35.699999999999996,25.580000000000002
575,10000,38.11,35.58,26.31
576,10000,38.51,35.39,26.1
577,10000,38.440000000000005,35.91,25.650000000000002
578,10000,38.65,35.370000000000005,25.979999999999997
579,10000,39.08,35.18,25.740000000000002
580,10000,38.86,35.6,25.540000000000003
581,10000,38.46,35.9,25.64
582,10000,38.49,35.0,26.51
583,10000,38.72,35.27,26.009999999999998
584,10000,38.71,35.22,26.07
585,10000,39.269999999999996,34.92,25.81
586,10000,38.7,36.1,25.2
587,10000,37.46,36.54,26.0
588,10000,38.15,35.339999999999996,26.51
589,10000,38.85,35.17,25.979999999999997
590,10000,39.24,34.92,25.840000000000003
591,10000,38.81,35.91,25.28
592,10000,37.86,36.05,26.090000000000003
593,10000,38.269999999999996,34.83,26.900000000000002
594,10000,40.08,34.11,25.81
595,10000,39.910000000000004,34.94,25.15
596,10000,39.79,35.52,24.69
597,10000,38.11,36.480000000000004,25.41
598,10000,38.800000000000004,34.78,26.419999999999998
599,10000,38.769999999999996,36.120000000000005,25.11
600,10000,38.01,35.44,26.55
601,10000,38.97,34.910000000000004,26.119999999999997
602,10000,39.14,35.05,25.81
603,10000,39.12,35.32,25.56
604,10000,38.279999999999994,36.16,25.56
605,10000,38.21,35.24,26.55
606,10000,38.93,34.86,26.21
607,10000,39.08,35.0,25.919999999999998
608,10000,39.5,35.709999999999994,24.79
609,10000,38.06,36.52,25.419999999999998
610,10000,37.84,36.08,26.08
611,10000,39.14,34.37,26.490000000000002
612,10000,39.09,36.01,24.9
613,10000,38.440000000000005,36.21,25.35
614,10000,38.89,34.96,26.150000000000002
615,10000,38.84,35.27,25.89
616,10000,39.410000000000004,35.17,25.419999999999998
617,10000,38.84,35.17,25.990000000000002
618,10000,39.1,35.07,25.83
619,10000,38.45,35.97,25.580000000000002
620,10000,37.4,36.61,25.990000000000002
621,10000,38.62,35.08,26.3
622,10000,38.79,35.19,26.02
623,10000,39.03,35.370000000000005,25.6
624,10000,38.17,35.9,25.929999999999996
625,10000,38.65,35.61,25.740000000000002
626,10000,38.15,36.02,25.83
627,10000,38.33,34.96,26.71
628,10000,38.99,35.08,25.929999999999996
629,10000,38.93,35.25,25.82
630,10000,38.57,35.709999999999994,25.72
631,10000,38.17,35.96,25.869999999999997
632,10000,37.86,35.91,26.229999999999997
633,10000,38.800000000000004,34.870000000000005,26.33
634,10000,39.36,35.23,25.41
635,10000,40.08,34.5,25.419999999999998
636,10000,38.62,36.559999999999995,24.82
637,10000,37.86,35.47,26.669999999999998
638,10000,38.71,35.17,26.119999999999997
639,10000,38.87,35.94,25.19
640,10000,38.83,35.55,25.619999999999997
641,10000,38.4,35.89,25.71
642,10000,38.879999999999995,35.4,25.72
643,10000,38.78,35.53,25.69
644,10000,37.84,36.620000000000005,25.540000000000003
645,10000,37.93,35.85,26.22
646,10000,38.379999999999995,35.82,25.8
647,10000,39.22,34.8,25.979999999999997
648,10000,39.35,35.3,25.35
649,10000,38.62,36.1,25.28
650,10000,38.31,35.69,26.0
651,10000,38.550000000000004,35.14,26.31
652,10000,38.58,35.07,26.35
653,10000,38.769999999999996,35.53,25.7
654,10000,38.550000000000004,35.339999999999996,26.11
655,10000,38.74,35.67,25.590000000000003
656,10000,38.37,35.86,25.77
657,10000,38.5,35.08,26.419999999999998
658,10000,39.78,34.21,26.009999999999998
659,10000,40.160000000000004,34.75,25.09
660,10000,38.78,36.6,24.62
661,10000,38.24,35.86,25.900000000000002
662,10000,38.32,35.72,25.96
663,10000,38.690000000000005,35.3,26.009999999999998
664,10000,38.79,35.14,26.07
665,10000,38.65,36.07,25.28
666,10000,38.71,34.410000000000004,26.88
667,10000,39.25,35.05,25.7
668,10000,39.269999999999996,35.15,25.580000000000002
669,10000,38.42,35.82,25.759999999999998
670,10000,38.57,35.76,25.669999999999998
671,10000,37.730000000000004,36.27,26.0
672,10000,38.190000000000005,35.32,26.490000000000002
673,10000,38.64,35.03,26.33
674,10000,39.08,35.010000000000005,25.91
675,10000,38.769999999999996,35.97,25.259999999999998
676,10000,38.24,35.75,26.009999999999998
677,10000,38.7,34.55,26.75
678,10000,39.68,34.089999999999996,26.229999999999997
679,10000,39.53,35.24,25.230000000000004
680,10000,38.45,36.05,25.5
681,10000,38.67,35.08,26.25
682,10000,39.989999999999995,34.300000000000004,25.71
683,10000,39.32,35.97,24.709999999999997
684,10000,38.800000000000004,35.949999999999996,25.25
685,10000,37.92,36.09,25.990000000000002
686,10000,38.84,35.02,26.14
687,10000,38.78,35.82,25.4
688,10000,38.05,36.15,25.8
689,10000,38.690000000000005,35.6,25.71
690,10000,38.26,36.480000000000004,25.259999999999998
691,10000,38.61,35.160000000000004,26.229999999999997
692,10000,39.290000000000006,34.78,25.929999999999996
693,10000,39.190000000000005,35.11,25.7
694,10000,38.78,35.730000000000004,25.490000000000002
695,10000,38.59,35.68,25.729999999999997
696,10000,38.269999999999996,35.78,25.95
697,10000,38.0,36.42,25.580000000000002
698,10000,38.16,35.08,26.76
699,10000,39.019999999999996,35.27,25.71
700,10000,38.33,36.4,25.27
701,10000,37.79,36.02,26.19
702,10000,38.39,34.75,26.86
703,10000,39.34,35.07,25.590000000000003
704,10000,38.81,35.949999999999996,25.240000000000002
705,10000,37.63,36.38,25.990000000000002
706,10000,39.08,34.43,26.490000000000002
707,10000,39.76,34.93,25.31
708,10000,38.9,35.339999999999996,25.759999999999998
709,10000,38.45,35.69,25.86
710,10000,39.410000000000004,34.68,25.91
711,10000,38.93,35.85,25.22
712,10000,37.99,36.29,25.72
713,10000,39.160000000000004,34.55,26.290000000000003
714,10000,38.96,35.42,25.619999999999997
715,10000,39.190000000000005,35.31,25.5
716,10000,38.65,35.72,25.629999999999995
717,10000,38.31,36.14,25.55
718,10000,38.56,35.66,25.779999999999998
719,10000,38.46,35.68,25.86
720,10000,38.41,35.83,25.759999999999998
721,10000,38.33,36.03,25.64
722,10000,38.34,35.46,26.200000000000003
723,10000,39.190000000000005,34.86,25.95
724,10000,38.67,35.64,25.69
725,10000,38.24,36.01,25.75
726,10000,38.71,35.06,26.229999999999997
727,10000,39.39,34.47,26.14
728,10000,39.89,34.89,25.22
729,10000,39.09,35.44,25.47
730,10000,38.4,36.65,24.95
731,10000,38.16,35.370000000000005,26.47
732,10000,39.32,34.72,25.96
733,10000,38.87,35.260000000000005,25.869999999999997
734,10000,37.9,36.230000000000004,25.869999999999997
735,10000,38.3,35.64,26.06
736,10000,38.440000000000005,35.6,25.96
737,10000,38.23,35.28,26.490000000000002
738,10000,39.26,34.8,25.94
739,10000,38.2,36.61,25.19
740,10000,37.55,36.65,25.8
741,10000,38.65,34.46,26.889999999999997
742,10000,39.33,35.07,25.6
743,10000,38.53,35.79,25.679999999999996
744,10000,38.519999999999996,35.56,25.919999999999998
745,10000,38.97,34.699999999999996,26.33
746,10000,40.050000000000004,34.62,25.330000000000002
747,10000,39.39,35.4,25.21
748,10000,39.39,34.75,25.86
749,10000,39.22,35.5,25.28
750,10000,38.41,36.43,25.16
751,10000,38.61,35.010000000000005,26.38
752,10000,39.76,34.760000000000005,25.480000000000004
753,10000,38.879999999999995,36.199999999999996,24.92
754,10000,38.0,35.96,26.040000000000003
755,10000,38.54,35.42,26.040000000000003
756,10000,38.32,35.809999999999995,25.869999999999997
757,10000,38.940000000000005,34.589999999999996,26.47
758,10000,39.95,34.62,25.430000000000003
759,10000,39.09,35.63,25.28
760,10000,38.5,36.19,25.31
761,10000,38.279999999999994,35.78,25.94
762,10000,38.91,34.99,26.1
763,10000,39.34,34.74,25.919999999999998
764,10000,39.51,35.53,24.959999999999997
765,10000,38.32,36.05,25.629999999999995
766,10000,38.41,35.52,26.07
767,10000,38.9,35.480000000000004,25.619999999999997
768,10000,38.31,35.91,25.779999999999998
769,10000,38.080000000000005,35.79,26.13
770,10000,38.190000000000005,35.730000000000004,26.08
771,10000,38.85,34.849999999999994,26.3
772,10000,39.269999999999996,34.92,25.81
773,10000,38.65,36.13,25.22
774,10000,37.26,36.46,26.279999999999998
775,10000,38.31,34.870000000000005,26.82
776,10000,38.97,35.099999999999994,25.929999999999996
777,10000,39.290000000000006,34.9,25.81
778,10000,38.42,36.18,25.4
779,10000,37.830000000000005,35.980000000000004,26.19
780,10000,38.73,35.02,26.25
781,10000,38.98,35.19,25.83
782,10000,38.91,35.69,25.4
783,10000,37.56,36.61,25.83
784,10000,38.56,34.68,26.76
785,10000,38.66,35.72,25.619999999999997
786,10000,38.54,35.36,26.1
787,10000,38.54,35.52,25.94
788,10000,38.800000000000004,35.480000000000004,25.72
789,10000,39.23,34.69,26.08
790,10000,39.77,34.589999999999996,25.64
791,10000,38.9,36.199999999999996,24.9
792,10000,38.56,35.38,26.06
793,10000,39.019999999999996,34.9,26.08
794,10000,38.01,36.61,25.380000000000003
795,10000,38.21,35.4,26.39
796,10000,39.15,35.21,25.64
797,10000,39.14,35.85,25.009999999999998
798,10000,37.76,36.1,26.14
799,10000,38.019999999999996,35.260000000000005,26.72
800,10000,38.92,34.88,26.200000000000003
801,10000,39.379999999999995,34.99,25.629999999999995
802,10000,39.35,35.3,25.35
803,10000,38.26,36.43,25.31
804,10000,38.22,35.32,26.46
805,10000,38.54,35.57,25.89
806,10000,38.84,34.79,26.369999999999997
807,10000,38.09,36.02,25.89
808,10000,38.46,34.699999999999996,26.840000000000003
809,10000,39.839999999999996,34.39,25.77
810,10000,39.22,35.58,25.2
811,10000,38.26,36.3,25.44
812,10000,38.71,35.05,26.240000000000002
813,10000,38.800000000000004,35.72,25.480000000000004
814,10000,38.7,35.66,25.64
815,10000,38.07,36.1,25.83
816,10000,38.35,35.33,26.32
817,10000,39.489999999999995,34.62,25.89
818,10000,39.54,34.910000000000004,25.55
819,10000,38.54,36.64,24.82
820,10000,38.03,35.96,26.009999999999998
821,10000,37.6,36.02,26.38
822,10000,38.92,34.74,26.340000000000003
823,10000,39.78,34.5,25.72
824,10000,38.62,36.42,24.959999999999997
825,10000,37.74,35.730000000000004,26.529999999999998
826,10000,38.65,34.9,26.450000000000003
827,10000,39.22,35.07,25.71
828,10000,38.95,35.66,25.39
829,10000,38.1,36.05,25.85
830,10000,38.440000000000005,35.099999999999994,26.46
831,10000,38.5,35.68,25.82
832,10000,38.690000000000005,35.120000000000005,26.19
833,10000,39.2,34.88,25.919999999999998
834,10000,38.86,36.3,24.84
835,10000,37.580000000000005,36.49,25.929999999999996
836,10000,39.2,34.27,26.529999999999998
837,10000,39.03,35.809999999999995,25.16
838,10000,37.59,36.58,25.83
839,10000,38.12,35.510000000000005,26.369999999999997
840,10000,38.72,35.33,25.95
841,10000,38.34,35.93,25.729999999999997
842,10000,38.53,35.42,26.05
843,10000,38.6,35.66,25.740000000000002
844,10000,38.72,35.36,25.919999999999998
845,10000,39.5,34.63,25.869999999999997
846,10000,39.37,35.339999999999996,25.290000000000003
847,10000,38.6,35.52,25.88
848,10000,38.59,35.77,25.64
849,10000,39.019999999999996,34.69,26.290000000000003
850,10000,38.57,35.93,25.5
851,10000,38.31,35.28,26.41
852,10000,39.08,34.29,26.63
853,10000,39.69,34.660000000000004,25.650000000000002
854,10000,38.879999999999995,36.27,24.85
855,10000,38.04,36.25,25.71
856,10000,38.48,35.160000000000004,26.36
857,10000,39.56,34.88,25.56
858,10000,38.31,36.49,25.2
859,10000,38.379999999999995,36.0,25.619999999999997
860,10000,38.5,35.77,25.729999999999997
861,10000,38.42,35.97,25.61
862,10000,38.39,35.339999999999996,26.27
863,10000,38.800000000000004,35.17,26.029999999999998
864,10000,39.03,35.19,25.779999999999998
865,10000,38.629999999999995,35.69,25.679999999999996
866,10000,38.58,35.620000000000005,25.8
867,10000,38.43,35.78,25.790000000000003
868,10000,38.58,35.410000000000004,26.009999999999998
869,10000,38.940000000000005,34.9,26.16
870,10000,38.42,36.1,25.480000000000004
871,10000,38.11,36.04,25.85
872,10000,38.51,35.08,26.41
873,10000,39.77,34.17,26.06
874,10000,39.879999999999995,35.08,25.040000000000003
875,10000,38.31,36.870000000000005,24.82
876,10000,38.26,35.15,26.590000000000003
877,10000,39.019999999999996,34.97,26.009999999999998
878,10000,38.519999999999996,36.03,25.45
879,10000,38.87,35.120000000000005,26.009999999999998
880,10000,38.78,35.96,25.259999999999998
881,10000,37.68,36.32,26.0
882,10000,38.03,35.260000000000005,26.71
883,10000,39.34,34.56,26.1
884,10000,38.879999999999995,35.86,25.259999999999998
885,10000,38.83,35.260000000000005,25.91
886,10000,39.410000000000004,34.78,25.81
887,10000,39.44,34.81,25.75
888,10000,38.36,36.29,25.35
889,10000,38.34,35.05,26.61
890,10000,39.31,34.44,26.25
891,10000,39.97,34.83,25.2
892,10000,39.0,35.76,25.240000000000002
893,10000,38.58,35.72,25.7
894,10000,37.63,36.47,25.900000000000002
895,10000,38.72,34.510000000000005,26.77
896,10000,39.5,34.910000000000004,25.590000000000003
897,10000,39.519999999999996,35.11,25.369999999999997
898,10000,39.11,35.63,25.259999999999998
899,10000,38.690000000000005,35.77,25.540000000000003
900,10000,38.57,35.65,25.779999999999998
901,10000,38.629999999999995,35.44,25.929999999999996
902,10000,38.93,34.910000000000004,26.16
903,10000,39.62,34.599999999999994,25.779999999999998
904,10000,39.07,35.42,25.509999999999998
905,10000,38.37,35.94,25.69
906,10000,38.15,35.94,25.91
907,10000,38.39,35.35,26.26
908,10000,38.81,35.28,25.91
909,10000,38.3,36.18,25.52
910,10000,37.86,36.03,26.11
911,10000,37.980000000000004,35.67,26.35
912,10000,39.01,34.489999999999995,26.5
913,10000,39.68,35.06,25.259999999999998
914,10000,38.47,36.26,25.27
915,10000,39.18,34.22,26.6
916,10000,40.01,34.75,25.240000000000002
917,10000,39.09,35.79,25.119999999999997
918,10000,38.43,35.65,25.919999999999998
919,10000,38.87,34.98,26.150000000000002
920,10000,39.17,35.06,25.77
921,10000,38.81,36.19,25.0
922,10000,38.46,35.28,26.26
923,10000,38.690000000000005,35.56,25.75
924,10000,38.79,35.07,26.14
925,10000,39.01,35.06,25.929999999999996
926,10000,39.12,35.61,25.27
927,10000,38.6,35.730000000000004,25.669999999999998
928,10000,39.04,34.849999999999994,26.11
929,10000,38.22,36.34,25.44
930,10000,38.5,36.07,25.430000000000003
931,10000,38.61,35.91,25.480000000000004
932,10000,37.61,36.230000000000004,26.16
933,10000,38.269999999999996,35.32,26.41
934,10000,39.43,34.849999999999994,25.72
935,10000,38.81,35.93,25.259999999999998
936,10000,38.17,36.6,25.230000000000004
937,10000,37.72,36.17,26.11
938,10000,37.59,36.230000000000004,26.179999999999996
939,10000,38.49,35.21,26.3
940,10000,39.06,34.98,25.96
941,10000,38.74,35.370000000000005,25.89
942,10000,38.42,35.730000000000004,25.85
943,10000,38.39,35.42,26.19
944,10000,38.269999999999996,36.21,25.52
945,10000,38.58,35.089999999999996,26.33
946,10000,39.519999999999996,34.47,26.009999999999998
947,10000,39.39,35.510000000000005,25.1
948,10000,38.42,36.32,25.259999999999998
949,10000,38.4,35.64,25.96
950,10000,38.550000000000004,35.8,25.650000000000002
951,10000,38.16,36.24,25.6
952,10000,38.16,35.57,26.27
953,10000,38.56,35.44,26.0
954,10000,38.53,35.82,25.650000000000002
955,10000,39.0,34.54,26.46
956,10000,39.65,35.339999999999996,25.009999999999998
957,10000,38.690000000000005,36.07,25.240000000000002
958,10000,38.11,35.63,26.26
959,10000,39.43,34.29,26.279999999999998
960,10000,39.58,35.589999999999996,24.83
961,10000,38.79,35.839999999999996,25.369999999999997
962,10000,38.48,35.46,26.06
963,10000,38.72,35.66,25.619999999999997
964,10000,38.16,35.61,26.229999999999997
965,10000,38.26,35.730000000000004,26.009999999999998
966,10000,38.61,35.199999999999996,26.19
967,10000,38.96,35.3,25.740000000000002
968,10000,38.71,35.620000000000005,25.669999999999998
969,10000,37.93,36.34,25.729999999999997
970,10000,38.1,35.6,26.3
971,10000,38.78,34.949999999999996,26.27
972,10000,38.95,35.22,25.83
973,10000,38.48,35.52,26.0
974,10000,38.5,35.31,26.19
975,10000,39.21,35.15,25.64
976,10000,38.95,35.58,25.47
977,10000,38.3,35.709999999999994,25.990000000000002
978,10000,38.67,35.260000000000005,26.07
979,10000,38.03,35.86,26.11
980,10000,38.61,35.339999999999996,26.05
981,10000,39.01,34.75,26.240000000000002
982,10000,39.660000000000004,35.02,25.319999999999997
983,10000,39.04,35.8,25.16
984,10000,38.39,36.120000000000005,25.490000000000002
985,10000,38.59,35.6,25.81
986,10000,38.86,35.199999999999996,25.94
987,10000,39.410000000000004,35.099999999999994,25.490000000000002
988,10000,38.78,36.01,25.21
989,10000,37.93,36.4,25.669999999999998
990,10000,38.279999999999994,35.35,26.369999999999997
991,10000,38.62,34.75,26.63
992,10000,39.69,34.83,25.480000000000004
993,10000,38.84,36.1,25.06
994,10000,38.440000000000005,35.42,26.14
995,10000,39.07,35.08,25.85
996,10000,38.67,35.9,25.430000000000003
997,10000,38.78,35.24,25.979999999999997
998,10000,38.550000000000004,36.07,25.380000000000003
999,10000,38.190000000000005,35.64,26.169999999999998
